SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_SK_ID_BUREAU_COUNT,BUREAU_DAYS_CREDIT_MEAN,BUREAU_DAYS_CREDIT_MIN,BUREAU_DAYS_CREDIT_MAX,BUREAU_AMT_CREDIT_SUM_SUM,BUREAU_AMT_CREDIT_SUM_MEAN,BUREAU_AMT_CREDIT_SUM_DEBT_SUM,BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,BUREAU_DAYS_CREDIT_ENDDATE_MEAN,BUREAU_DAYS_CREDIT_ENDDATE_MAX,BUREAU_IS_OPEN_ENDED_CREDIT_SUM,BUREAU_IS_OPEN_ENDED_CREDIT_MAX,BUREAU_RECENT_LOAN_FLAG_SUM,BUREAU_HAS_BEEN_OVERDUE_MAX,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MIN_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MIN_SUM,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MAX_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MAX_SUM,BUREAU_BUREAU_BAL_MONTHS_BALANCE_SIZE_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_SIZE_SUM,BUREAU_BUREAU_BAL_STATUS_CLOSED_SUM_MEAN,BUREAU_BUREAU_BAL_STATUS_CLOSED_SUM_SUM,BUREAU_BUREAU_BAL_STATUS_UNKNOWN_MEAN_MEAN,BUREAU_BUREAU_BAL_STATUS_UNKNOWN_MEAN_SUM,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_SUM_MEAN,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_SUM_SUM,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_MAX_MEAN,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_MAX_SUM,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MAX_MEAN,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MAX_SUM,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MEAN_MEAN,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MEAN_SUM,BUREAU_DEBT_CREDIT_RATIO,BUREAU_ACTIVE_DEBT_RATIO,PREV_SK_ID_PREV_COUNT,PREV_AMT_APPLICATION_MIN,PREV_AMT_APPLICATION_MAX,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_DOWN_PAYMENT_MEAN,PREV_APPLICATION_CREDIT_RATIO_MAX,PREV_APPLICATION_CREDIT_RATIO_MEAN,PREV_PREV_IS_APPROVED_SUM,PREV_PREV_IS_APPROVED_MEAN,PREV_PREV_IS_REFUSED_SUM,PREV_PREV_IS_REFUSED_MEAN,PREV_PREV_IS_CANCELED_SUM,PREV_PREV_IS_CANCELED_MEAN,PREV_YIELD_HIGH_SUM,PREV_YIELD_HIGH_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_NFLAG_INSURED_ON_APPROVAL_SUM,PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,PREV_AREA_WAS_NEGATIVE_MEAN,PREV_HAS_DISBURSEMENT_INFO_MEAN,PREV_HAS_DOWN_PAYMENT_MEAN,PREV_HAS_INTEREST_RATE_MEAN,PREV_SELLERPLACE_AREA_MAX,PREV_SELLERPLACE_AREA_MEDIAN,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_MIN,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_POS_IS_LATE_SUM,POS_POS_IS_LATE_MEAN,POS_POS_IS_SEVERE_LATE_SUM,POS_CNT_INSTALMENT_MEAN,POS_CNT_INSTALMENT_MAX,POS_CNT_INSTALMENT_FUTURE_MEAN,POS_POS_IS_COMPLETED_SUM,POS_POS_IS_ACTIVE_SUM,CLIENT_SK_ID_PREV_COUNT,CLIENT_CARD_MONTHS_BALANCE_SIZE_SUM,CLIENT_CARD_CC_UTILIZATION_MAX_MAX,CLIENT_CARD_CC_UTILIZATION_MEAN_MEAN,CLIENT_CARD_CC_ATM_DRAWING_RATIO_MAX_MAX,CLIENT_CARD_CC_IS_LATE_SUM_SUM,CLIENT_CARD_CC_IS_SEVERE_LATE_SUM_SUM,CLIENT_CARD_AMT_DRAWINGS_ATM_CURRENT_WAS_MISSING_SUM_SUM,CLIENT_INST_SK_ID_PREV_COUNT,CLIENT_INST_LOAN_NUM_INSTALMENT_VERSION_NUNIQUE_SUM,CLIENT_INST_LOAN_PAYMENT_DELAY_MAX_MAX,CLIENT_INST_LOAN_PAYMENT_DELAY_MEAN_MEAN,CLIENT_INST_LOAN_PAYMENT_FRACTION_MIN_MIN,CLIENT_INST_LOAN_IS_LATE_SUM_SUM,CLIENT_INST_LOAN_IS_SEVERE_LATE_SUM_SUM,CLIENT_INST_LOAN_IS_UNDERPAID_SUM_SUM,CLIENT_INST_LOAN_IS_MISSED_PAYMENT_SUM_SUM
231248,0,Cash loans,F,N,Y,0,180000.0,922266.0,39204.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.018029,-19496,-2907.0,-918.0,-3032,,1,1,0,1,1,1,Sales staff,1.0,3,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.3648742360981399,0.6139145636731258,,0.0309,0.0425,0.995,0.932,0.0062,0.0,0.1034,0.0833,0.125,,0.0252,0.0105,0.0,0.0,0.0315,0.0441,0.995,0.9347,0.0063,0.0,0.1034,0.0833,0.125,,0.0275,0.0109,0.0,0.0,0.0312,0.0425,0.995,0.9329,0.0063,0.0,0.1034,0.0833,0.125,,0.0257,0.0107,0.0,0.0,reg oper account,block of flats,0.0286,"Stone, brick",No,0.0,0.0,0.0,0.0,-185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,-1467.1666666666667,-2855.0,-798.0,2778921.0,463153.5,243000.0,81000.0,-249.4,1028.0,0.0,0.0,0.0,0.0,-47.666666666666664,-286.0,-0.3333333333333333,-2.0,48.333333333333336,290.0,25.166666666666668,151.0,0.18532747186350174,1.1119648311810104,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5,3.0,0.01710618319848167,0.10263709919089002,0.08744401154260953,0.0,2.0,0.0,26955.0,13477.5,0.0,29205.0,14602.5,0.0,0.0,0.9229583975346687,0.9229583975346687,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,-185.0,-30.0,-107.5,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.0,60.0,60.0,-1.0,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,0.0,6.0,,,,,,,,,1.0,1.0,-14.0,-17.166666666666668,1.0,0.0,0.0,0.0,0.0
276933,0,Cash loans,M,N,Y,0,157500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19853,-471.0,-6862.0,-3391,,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Other,,0.6725439038369067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1069.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,823500.0,273640.5,0.0,823500.0,319079.25,4540.5,4540.5,1.004980079681275,0.8447131756975361,8.0,0.8,0.0,0.0,2.0,0.2,4.0,0.4,-1069.0,-29.0,-594.4,48.0,30.0,5.0,0.8333333333333334,0.9,0.0,0.1,0.0,43.0,43.0,-2.0,-35.0,60.0,0.0,0.0,0.0,0.0,0.0,26.8,48.0,21.016666666666666,5.0,55.0,,,,,,,,,6.0,11.0,0.0,-11.494444444444445,1.0,0.0,0.0,0.0,0.0
334683,1,Cash loans,F,Y,Y,0,270000.0,1125000.0,47664.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-14451,-183.0,-92.0,-4350,22.0,1,1,1,1,0,1,,2.0,2,2,FRIDAY,10,0,1,1,0,1,1,Construction,0.2430102550650472,0.6848127841403621,0.2567055724393002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,-1488.8333333333333,-2782.0,-47.0,777379.77,129563.295,186923.385,31153.897500000003,-1703.0,-115.0,1.0,1.0,1.0,1.0,-48.5,-291.0,-1.5,-9.0,48.0,288.0,0.3333333333333333,2.0,0.6666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404531121256217,0.9230784444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274119,0,Cash loans,F,N,Y,0,135000.0,270000.0,16645.5,270000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.007114,-22307,,-2981.0,-5759,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,0.5890576462393631,0.7461924725118102,0.6971469077844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1226.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,-1044.857142857143,-2834.0,-132.0,2369151.0,338450.14285714284,1487205.0,247867.5,-289.7142857142857,1329.0,0.0,0.0,1.0,0.0,-33.857142857142854,-237.0,0.0,0.0,34.857142857142854,244.0,21.714285714285715,152.0,0.14715805471124618,1.0301063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277375312928556,0.8893176399674938,3.0,44032.5,225000.0,104677.5,38133.0,247275.0,110631.0,8806.5,8806.5,1.154708520179372,1.0108936128618422,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1743.0,-1074.0,-1347.6666666666667,18.0,11.333333333333334,2.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,993.0,50.0,-18.0,-57.0,32.0,0.0,0.0,0.0,0.0,0.0,13.6875,18.0,7.25,3.0,29.0,,,,,,,,,3.0,6.0,-6.0,-21.98692810457516,1.0,0.0,0.0,0.0,0.0
127186,0,Cash loans,F,N,Y,2,99000.0,1078200.0,31522.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-12073,-3340.0,-336.0,-975,,1,1,0,1,0,0,Core staff,4.0,2,2,FRIDAY,13,0,0,0,0,0,0,Kindergarten,,0.6461787869792647,0.5673792367572691,0.1481,0.2151,0.9871,0.8164,0.209,0.1464,0.1493,0.2775,0.375,0.0585,0.2387,0.1493,0.0347,0.0103,0.0315,0.2232,0.9866,0.8236,0.2109,0.0,0.069,0.3333,0.375,0.0195,0.2608,0.0348,0.035,0.0,0.1124,0.2151,0.9876,0.8189,0.2103,0.12,0.1034,0.3333,0.375,0.0499,0.2428,0.1184,0.0349,0.0,,block of flats,0.3556,Panel,No,2.0,0.0,2.0,0.0,-1896.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-344.0,-344.0,-344.0,7200000.0,7200000.0,5317969.5,5317969.5,6596.0,6596.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.738606875,0.738606875,4.0,0.0,65205.0,40968.0,0.0,65205.0,42304.5,6750.0,2250.0,1.0,0.9699635922330098,2.0,0.5,1.0,0.25,1.0,0.25,3.0,0.75,-1992.0,-262.0,-1190.75,14.0,12.666666666666666,0.0,0.0,0.25,0.0,0.75,0.0,1800.0,800.0,-8.0,-65.0,26.0,25.0,0.9615384615384616,1.0,0.038461538461538464,0.0,12.0,12.0,6.0,2.0,24.0,,,,,,,,,2.0,2.0,27.0,-10.691666666666666,0.0034738844902718956,5.0,0.0,3.0,0.0
108293,0,Revolving loans,F,N,Y,1,121500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0228,-10946,-726.0,-1718.0,-2201,,1,1,1,1,1,0,,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Trade: type 7,0.199431441155814,0.5228103282268427,0.4722533429586386,0.1031,0.1159,0.9811,0.7076,0.0121,0.0,0.2069,0.1667,0.2083,0.044,0.0824,0.0701,0.0077,0.0096,0.105,0.1203,0.9786,0.7190000000000001,0.0122,0.0,0.2069,0.1667,0.2083,0.045,0.09,0.0557,0.0078,0.0101,0.1041,0.1159,0.9811,0.7115,0.0122,0.0,0.2069,0.1667,0.2083,0.0448,0.0838,0.0714,0.0078,0.0098,reg oper account,block of flats,0.0621,"Stone, brick",No,0.0,0.0,0.0,0.0,-2234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-578.0,-884.0,-325.0,692748.0,230916.0,0.0,0.0,-192.33333333333334,21.0,0.0,0.0,0.0,1.0,-18.666666666666668,-56.0,0.0,0.0,19.666666666666668,59.0,6.333333333333333,19.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.04814814814814814,0.14444444444444443,0.0,0.0,4.0,59355.0,101407.5,72174.375,42480.0,78907.5,59439.375,22500.0,12735.0,1.5296610169491525,1.2315024331109765,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.75,-2605.0,-704.0,-1987.5,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,30.5,-10.0,-85.0,35.0,5.0,0.14285714285714285,1.0,0.02857142857142857,0.0,8.6,12.0,4.4,2.0,32.0,,,,,,,,,4.0,5.0,5.0,-12.40952380952381,3.7903434682906185e-05,3.0,0.0,5.0,0.0
145672,1,Cash loans,M,N,Y,1,180000.0,237582.0,21789.0,184500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-9299,-441.0,-562.0,-1866,,1,1,1,1,0,0,Laborers,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Industry: type 5,0.0310788764254989,0.463531495951355,0.2044226253763287,0.2227,0.055,0.9836,0.7756,0.163,0.04,0.0345,0.3333,0.375,0.0282,0.1816,0.0617,0.0,0.0592,0.2269,0.0571,0.9836,0.7844,0.1645,0.0403,0.0345,0.3333,0.375,0.0289,0.1983,0.0643,0.0,0.0626,0.2248,0.055,0.9836,0.7786,0.1639999999999999,0.04,0.0345,0.3333,0.375,0.0287,0.1847,0.0628,0.0,0.0604,reg oper account,block of flats,0.0891,"Stone, brick",No,0.0,0.0,0.0,0.0,-233.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,-109.5,-202.0,-32.0,351000.0,58500.0,210807.0,35134.5,-28.833333333333332,174.0,0.0,0.0,4.0,0.0,-3.1666666666666665,-19.0,0.0,0.0,4.166666666666667,25.0,1.0,6.0,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005897435897436,0.633054054054054,15.0,0.0,114669.0,21974.7,0.0,154507.5,25542.3,0.0,0.0,1.0,0.9069882404106104,3.0,0.2,10.0,0.6666666666666666,2.0,0.13333333333333333,1.0,0.06666666666666667,-482.0,-5.0,-332.93333333333334,24.0,15.5,0.0,0.0,0.6666666666666666,0.06666666666666667,0.2,0.0,110.0,110.0,-1.0,-16.0,21.0,0.0,0.0,0.0,0.0,0.0,21.61904761904762,24.0,15.428571428571429,0.0,21.0,1.0,16.0,1.077721,0.5337211875,0.16,0.0,0.0,1.0,3.0,7.0,3.0,-8.176154332700822,0.20596487182443599,1.0,0.0,4.0,0.0
184346,0,Cash loans,F,N,N,0,90000.0,364896.0,22450.5,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.009549,-9929,-552.0,-4563.0,-2610,,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,16,0,0,0,0,1,1,Self-employed,0.5317469374204724,0.2764578394139427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,53955.0,53955.0,53955.0,48559.5,48559.5,48559.5,5395.5,5395.5,1.1111111111111112,1.1111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-479.0,-479.0,-479.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,550.0,550.0,-4.0,-16.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,1.0,12.0,,,,,,,,,1.0,1.0,-2.0,-11.083333333333334,1.0,0.0,0.0,0.0,0.0
285759,0,Cash loans,M,Y,Y,3,157500.0,78192.0,9279.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11113,-2660.0,-3854.0,-3769,16.0,1,1,0,1,0,0,High skill tech staff,5.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.50751829827194,0.6380435278721609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-741.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,-1155.6923076923076,-1967.0,-135.0,2159952.885,166150.2219230769,920995.9650000001,92099.59650000001,-306.61538461538464,1101.0,0.0,0.0,1.0,1.0,-37.38461538461539,-486.0,-1.4615384615384615,-19.0,36.92307692307692,480.0,14.615384615384615,190.0,0.3690264513500544,4.797343867550707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42639632160309837,0.6019581470588236,5.0,36346.5,94810.5,62024.4,36598.5,104823.0,66343.5,5296.5,1786.5,1.042334602780976,0.9490166579601913,4.0,0.8,1.0,0.2,0.0,0.0,1.0,0.2,-2640.0,-533.0,-1142.8,12.0,10.0,1.0,0.25,0.0,0.0,1.0,0.0,20.0,5.0,-12.0,-96.0,26.0,0.0,0.0,0.0,0.0,0.0,7.038461538461538,12.0,3.8076923076923075,5.0,21.0,,,,,,,,,5.0,8.0,3.0,-8.841666666666667,0.00013960631020522128,4.0,0.0,3.0,0.0
202533,0,Cash loans,F,N,N,0,54000.0,450000.0,16164.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0228,-19645,,-10870.0,-3000,,1,0,0,1,0,0,,1.0,2,2,SUNDAY,14,0,0,0,0,0,0,XNA,,0.0575701801760681,0.6296742509538716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-553.0,-553.0,-553.0,224491.5,224491.5,78736.5,78736.5,177.0,177.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.35073265580211277,0.35073265580211277,1.0,117405.9,117405.9,117405.9,129028.5,129028.5,129028.5,0.9,0.9,0.9099222264848463,0.9099222264848463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.0,-1075.0,-1075.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,73.0,-23.0,-36.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.615384615384615,1.0,12.0,,,,,,,,,1.0,1.0,-1.0,-6.5,1.0,0.0,0.0,0.0,0.0
107110,1,Cash loans,F,N,N,0,211500.0,755190.0,36459.0,675000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.001276,-19478,,-4352.0,-215,,1,0,0,1,0,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.7855705447830051,0.6057720159543489,,0.0531,0.0519,0.9771,0.6872,0.0126,0.0,0.069,0.1667,0.2083,0.0168,0.0433,0.0268,0.0,0.0,0.0473,0.0512,0.9772,0.6994,0.0071,0.0,0.069,0.1667,0.2083,0.0142,0.0413,0.0278,0.0,0.0,0.0536,0.0519,0.9771,0.6914,0.0126,0.0,0.069,0.1667,0.2083,0.0171,0.044,0.0273,0.0,0.0,reg oper account,block of flats,0.0304,Panel,No,7.0,0.0,7.0,0.0,-168.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,50247.0,50247.0,50247.0,39658.5,39658.5,39658.5,13500.0,13500.0,1.2669919437195052,1.2669919437195052,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-168.0,-168.0,-168.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,30.0,-1.0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,5.0,,,,,,,,,1.0,1.0,-12.0,-12.8,1.0,0.0,0.0,0.0,0.0
245299,0,Cash loans,F,Y,Y,0,189000.0,332842.5,12676.5,234000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.072508,-13739,-1100.0,-1247.0,-197,13.0,1,1,0,1,0,1,Core staff,2.0,1,1,FRIDAY,16,0,0,0,0,0,0,Kindergarten,0.7214533032341641,0.7626366730570259,,0.101,0.0385,0.9781,,,0.08,0.0345,0.5417,,0.0,,0.0524,,0.0,0.1029,0.04,0.9782,,,0.0806,0.0345,0.5417,,0.0,,0.0546,,0.0,0.102,0.0385,0.9781,,,0.08,0.0345,0.5417,,0.0,,0.0533,,0.0,,block of flats,0.066,Block,No,0.0,0.0,0.0,0.0,-1039.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,1260000.0,255326.788125,0.0,1369773.0,325298.25,1.305,1.305,1.0000074523307807,0.7299669740901394,4.0,0.5,0.0,0.0,4.0,0.5,0.0,0.0,-1039.0,-165.0,-433.375,36.0,17.5,1.0,0.25,0.875,0.0,0.125,0.0,700.0,700.0,-2.0,-34.0,32.0,0.0,0.0,0.0,0.0,0.0,22.9375,36.0,17.75,2.0,30.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,7.0,1.0,-8.33611111111111,1.0,1.0,0.0,0.0,0.0
